id,org,village,block,district_raw,district,state,matched_name,status,lat,lon
p0213,Goonj,Jhilidam,Kuliana,Mayurbhanj,Mayurbhanj,Odisha,Jhilidam,exact-block,22.055626776643404,86.57950556895396
p0214,Goonj,Kripasahi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.071238548116927,86.5286199167447
p0215,Goonj,Marchagada,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.113875448881235,86.51021927040688
p0216,Goonj,"Juha, Gadasahi",Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Juha,exact,22.005388864643635,86.52322658566852
p0217,Goonj,Kantasola,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kantasola,exact-block,22.34091150866372,86.15132840104457
p0218,Goonj,Kripaduma (Chirugada),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kripaduma,exact,22.03541405889595,86.53156959800049
p0219,Goonj,Badgaon,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Badgan,fuzzy,22.01346086905409,86.50964150777116
p0220,Goonj,Asanshikhar,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Asansikhar,fuzzy,22.119934640024187,86.37832593593808
p0221,Goonj,Gidhibosha,Kuliana,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.036909274832908,86.71354846875248
p0222,Goonj,Kandalia,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,kandalia,exact-block,22.079017377942503,86.54172951149755
p0223,Goonj,Mudrajodi,Shamakhunta,Mayurbhanj,Mayurbhanj,Odisha,Mudrajodi,exact,22.022637932321825,86.59982563117096
p0224,Goonj,Betjharan,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Betjharan,exact-block,22.06112807289197,86.42239299676919
p0225,Goonj,Purusotampur,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Purusotampur,exact,22.062520016671712,86.55899904622518
p0226,Goonj,Alubani (Gothanida),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Gothanida,exact,22.052610312160176,86.48610434411938
p0227,Goonj,Jhilidam,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Jhilidam,exact-block,22.124439619135035,86.52393522257135
p0228,Goonj,Alubani,Shamakhunta,Mayurbhanj,Mayurbhanj,Odisha,Alubani,exact,22.00645022836265,86.59684056683437
p0229,Goonj,Ramharipur,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Ramharipur,exact,22.018167839900272,86.55441292666512
p0230,Goonj,Jagannathpur,Kuliana,Mayurbhanj,Mayurbhanj,Odisha,Jagannathpur,exact-block,22.005004480037044,86.69275255728607
p0231,Goonj,Sadheikola,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Sadheikala,fuzzy,22.045138493800646,86.50371764611369
p0232,Goonj,Tangiabosa,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Tangiabasa,fuzzy,22.05875353363356,86.50621321629401
p0233,Goonj,Alubani Uparsahi,Shamakhunta,Mayurbhanj,Mayurbhanj,Odisha,,district-centroid,22.036583618777616,86.45784814619428
p0234,Goonj,Sunaposi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Sunaposi,exact-block,22.036166164190146,86.51085223008549
p0235,Goonj,Ragadihi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Nagadihi,fuzzy,22.213871016195966,86.7133179526744
p0236,Goonj,Alubani Majhisahi,Shamakhunta,Mayurbhanj,Mayurbhanj,Odisha,,district-centroid,21.8501099097921,86.43392974721506
p0237,Goonj,Hillblock,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Hillblock,exact-block,22.050387809281695,86.52274591196087
p0238,Goonj,Kurkutia,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kurkutia,exact,22.030151756457865,86.17213792701887
p0239,Goonj,Bhulagadia,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Bholagadia,fuzzy,22.115169484408067,86.46606671831387
p0240,Goonj,Bhulagadia (Bandhasahi),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Bandhasahi,exact,21.855628311618865,86.87566154757968
p0241,Goonj,Kanchhinda Mohakudsahi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.114654191905284,86.50071882659994
p0242,Goonj,Patbeda,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Patbeda,exact,22.111648043362162,86.56752421575807
p0243,Goonj,Gothanida,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Gothanida,exact,22.052610312160176,86.48610434411938
p0244,Goonj,Sundisahi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Sundhisahi,fuzzy,22.123323194015125,86.48065044282747
p0245,Goonj,Gutuma,Mohana,Gajapati,Gajapati,Odisha,Gutuma,exact,19.480273620058686,84.35749766310924
p0246,Goonj,Kalingi,Mohana,Gajapati,Gajapati,Odisha,Kalinga,fuzzy,18.949339388693218,84.31519986495059
p0247,Goonj,Alagipadara,Mohana,Gajapati,Gajapati,Odisha,,block-centroid,19.471866476857397,84.2046317530461
p0248,Goonj,Nuagaon,Guma,Gajapati,Gajapati,Odisha,Nuagan,fuzzy,19.328799334798603,84.10046706593945
p0249,Goonj,Ragajuli,Nuagada,Gajapati,Gajapati,Odisha,,block-centroid,19.165348959074343,84.10139841964248
p0250,Goonj,Elasara colony,Rayagada,Gajapati,Gajapati,Odisha,,block-centroid,19.003334671341804,83.77133600252735
p0251,Goonj,Kanchhinda,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kanchhinda,exact,22.08793222253516,86.4465404676364
p0252,Goonj,Kumbhirmundi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kumbhirmundi,exact-block,22.07071411755471,86.41775654281969
p0253,Goonj,Astabeda,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Astabeda,exact,22.0788941437181,86.44164611009602
p0254,Goonj,Bad Nedam,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Badnedam,fuzzy,22.070310970691008,86.45311082206673
p0255,Goonj,Laxmiposi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Laxmiposi,exact-block,22.165588269308632,86.56935084804068
p0256,Goonj,Domuhani,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Dumuhani,fuzzy,22.056574885686658,86.3910612237799
p0257,Goonj,Charabandh,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Charabandh,exact,22.011814332333156,86.37192577004829
p0258,Goonj,Ghatiduba,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Ghatiduba,exact,22.06876665591795,86.43473046226559
p0259,Goonj,Patasila,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Palasia,fuzzy,22.177365225403886,86.61933154275167
p0260,Goonj,Tulasibani,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Tulasibani,exact-block,21.969426151868646,86.15493980789952
p0261,Goonj,Bhagabandh,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Bhagabandh,exact,22.40876623434227,86.05983973059644
p0262,Goonj,Kusumbandh (Nuadihi),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kusumbandh,exact,22.523669695692046,86.06896995454655
p0263,Goonj,Kadamadiha,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kadamdiha,fuzzy,22.123313353201244,86.6108536545153
p0264,Goonj,Salghati,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Salghati,exact,22.03503526409282,86.37609348382868
p0265,Goonj,Hathibhari,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Hatibari,fuzzy,22.064979287902634,86.41131147749552
p0266,Goonj,Sarabania,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Sarbania,fuzzy,22.06184626921379,86.40414545947137
p0267,Goonj,Chakdar Nuasahi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.12246779817507,86.49891534419615
p0268,Goonj,Chakdar,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Chakdar,exact,22.051864418138727,86.53800442162306
p0269,Goonj,Ghatiduba Chatursahi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.126582868841382,86.52076849698655
p0270,Goonj,Rangamatia (Dukhiasahi),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Rangamatia,exact-block,22.085981856148692,86.45998288994646
p0271,Goonj,Gohirapal,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Gohirapal,exact,22.120690043726306,86.47318685904264
p0272,Goonj,Kamalpur,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kamalpur,exact-block,22.154184535289033,86.57198191804014
p0273,Goonj,Astabeda (Mohakudsahi),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Astabeda,exact,22.0788941437181,86.44164611009602
p0274,Goonj,Astabeda Patrasahi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.08828215431369,86.50753402919212
p0275,Goonj,Salabani,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Salabani,exact-block,22.121230223465982,86.5981320248052
p0276,Goonj,Dhadipani,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Dhadipani,exact,22.0258248337455,86.37792197259648
p0277,Goonj,Khadambeda (Kalhasahi),Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Khadambeda,exact,22.16896260476224,86.44173695022769
p0278,Goonj,Kitabeda Mandirasahi,Bisoi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.120264543406382,86.30872923353567
p0279,Goonj,Khadambeda (Badasahi),Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Khadambeda,exact,22.16896260476224,86.44173695022769
p0280,Goonj,Khadambeda (Parsildihi),Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Khadambeda,exact,22.16896260476224,86.44173695022769
p0281,Goonj,Kalapathar,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Kalapathar,exact-block,22.029690457725277,86.55283285138444
p0282,Goonj,Khadambeda (Budhiasahi),Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Khadambeda,exact,22.16896260476224,86.44173695022769
p0283,Goonj,Kitabeda (Badasahi),Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Kitabeda,exact,22.154753506700363,86.43679516327504
p0284,Goonj,Balichua (Totokamora),Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Balichua,exact,21.353037720979792,86.40321766275896
p0285,Goonj,Ghatkuanri,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Ghatkuanri,exact,22.05187561251843,86.37948085384372
p0286,Goonj,Beguniabandh,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Beguniabandh,exact,22.039124306841074,86.3488789623196
p0287,Goonj,Talbandh (Mahuldiha),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Mahuldiha,exact-block,21.514604344310065,86.54317930083137
p0288,Goonj,Charabandh Toto sahi),Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.099452320597955,86.51554784824135
p0289,Goonj,Brahmangaon Majhisahi,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,,block-centroid,22.083353049022925,86.5190573359437
p0290,Goonj,Ghatiduba Adasahi,Bnagriposi,Mayurbhanj,Mayurbhanj,Odisha,,district-centroid,21.856369177999127,86.48578341726932
p0291,Goonj,Deopata,Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Deopata,exact,22.172861621257564,86.46229457104442
p0292,Goonj,Sanbalichua,Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Sanbalichua,exact,22.159214663345637,86.45985083143542
p0293,Goonj,Brahmangaon,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Brahmangan,fuzzy,22.085375393141984,86.63267450116342
p0294,Goonj,Bautia,Bangriposi,Mayurbhanj,Mayurbhanj,Odisha,Bautia,exact,22.077128672569025,86.4277076075125
p0295,Goonj,Panduda (Biralabosa),Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Panduda,exact,22.18461562399402,86.4258128949445
p0296,Goonj,Argalabindha,Bisoi,Mayurbhanj,Mayurbhanj,Odisha,Argalbindha,fuzzy,22.191834677684742,86.43958205403042
p0297,Goonj,Bhanpur ( Godi ),Chhoti Sarwan,Banswara,Banswara,Rajasthan,,block-centroid,23.582604433317574,74.66925420090439
p0298,Goonj,Teja ji Fala ( Tejpur ),Chhoti Sarwan,Banswara,Banswara,Rajasthan,Pathanpura,exact-block,23.625720592957382,74.44777667586278
p0299,Goonj,Barbali,Jhadol,Udaipur,Udaipur,Rajasthan,Barbali,exact,24.37679572588076,73.38908161829924
p0300,Goonj,Pipalimala (Damana ),Jhadol,Udaipur,Udaipur,Rajasthan,Damana Talab,exact-block,24.341536091573342,73.4283928140259
p0301,Goonj,Ramer Talab,Dhariyawad,Pratapgarh,Pratapgarh,Rajasthan,,district-centroid,24.057379160386333,74.65783683930442
p0302,Goonj,Bhiliya Talab,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.459884251671834,74.51380260502992
p0303,Goonj,Barvala Machhar,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.465356126527894,74.48781507695928
p0304,Goonj,Sapora,Talwara,Banswara,Banswara,Rajasthan,,block-centroid,23.580875172471774,74.38974938078604
p0305,Goonj,Charkani,Kushalgarh,Banswara,Banswara,Rajasthan,Charkani,exact-block,23.323383738246058,74.39405982314149
p0306,Goonj,Bichhawara,Kushalgarh,Banswara,Banswara,Rajasthan,Bichhawara,exact-block,23.31309893226058,74.36318132212728
p0307,Goonj,Maida Fala Seengpura,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.450250530678236,74.49224885890727
p0308,Goonj,Barwala Rajiya,Banswara,Banswara,Banswara,Rajasthan,Barwara Rajeeya,fuzzy,23.347006981219966,74.48165636395258
p0309,Goonj,Karnal,Dhariyawad,Pratapgarh,Pratapgarh,Rajasthan,Karmal Kalan,fuzzy,24.116495470714487,74.50662643539019
p0310,Goonj,Shreeguda,Dhariyawad,Pratapgarh,Pratapgarh,Rajasthan,,district-centroid,24.057802337130493,74.79844483206142
p0311,Goonj,Badi Bhandla,Dhariyawad,Pratapgarh,Pratapgarh,Rajasthan,,district-centroid,23.93798396710317,74.59213323447761
p0312,Goonj,Sundargaon,Talwara,Banswara,Banswara,Rajasthan,,block-centroid,23.56519155853194,74.40990775133064
p0313,Goonj,Bhantalai,Ghari,Banswara,Banswara,Rajasthan,,district-centroid,23.43152174510899,74.24298465630368
p0314,Goonj,Kalanala,Banswara,Banswara,Banswara,Rajasthan,Kalanala,exact,23.409863886612495,74.51784261643057
p0315,Goonj,Dhodhawali,Jhadol,Udaipur,Udaipur,Rajasthan,Dhadhawali,fuzzy,24.53170571646435,73.45991329658453
p0316,Goonj,Manda Khet ( Dhodhawali ),Jhadol,Udaipur,Udaipur,Rajasthan,,block-centroid,24.388741273254823,73.42769615564771
p0317,Goonj,Paliyakheda,Jhadol,Udaipur,Udaipur,Rajasthan,Paliya Khera,fuzzy,24.375867869621924,73.53175260361996
p0318,Goonj,Saldari,Jhadol,Udaipur,Udaipur,Rajasthan,Saldari,exact,24.357076213175073,73.55020535175979
p0319,Goonj,Sandlai,Kushalgarh,Banswara,Banswara,Rajasthan,Sandlai,exact,23.30376452245437,74.39051987804761
p0320,Goonj,Ghata,Kushalgarh,Banswara,Banswara,Rajasthan,Ghata,exact,23.304528036493153,74.41840269044782
p0321,Goonj,Umar Jhokha,Kushalgarh,Banswara,Banswara,Rajasthan,Umar Jhonka,fuzzy,23.263721573667542,74.50616102232267
p0322,Goonj,Rangi,Sajjangarh,Banswara,Banswara,Rajasthan,Ranagi,exact-block,23.257057469539113,74.36188120372196
p0323,Goonj,Mediya Dindore,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.467544181583158,74.53549362883298
p0324,Goonj,Ambapada,Banswara,Banswara,Banswara,Rajasthan, ,fuzzy,23.268419299426913,74.4003119300235
p0325,Goonj,Danta,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,Danta,exact,23.724079324028768,74.53729094800829
p0326,Goonj,Amliyapada ( Danta ),Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,Danta,exact,23.724079324028768,74.53729094800829
p0327,Goonj,Kudipada ( Danta ),Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,Danta,exact,23.724079324028768,74.53729094800829
p0328,Goonj,Khunta,Dhariyawad,Pratapgarh,Pratapgarh,Rajasthan,,district-centroid,24.081380530209113,74.80004191540239
p0329,Goonj,Chhoti Pali,Kushalgarh,Banswara,Banswara,Rajasthan,Chhoti Mala,fuzzy,23.556840767069573,74.54467381806586
p0330,Goonj,Khatela,Kushalgarh,Banswara,Banswara,Rajasthan, ,fuzzy,23.260864223972103,74.38251276285284
p0331,Goonj,Bhanji Bavji ( Bori p ),Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,,district-centroid,23.93988383959987,74.76893595977546
p0332,Goonj,Lamba dabra,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan, ,fuzzy,23.84415164660554,74.62713315061093
p0333,Goonj,Bhagtod,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,,district-centroid,24.0034347568894,74.79651863716641
p0334,Goonj,Palawada,Jhadol,Udaipur,Udaipur,Rajasthan,Palawara,fuzzy,24.336577298697303,73.54756867349747
p0335,Goonj,Khardiya,Jhadol,Udaipur,Udaipur,Rajasthan,Khardiya,exact,24.292388776205733,73.45723233383558
p0336,Goonj,Sakpura,Jhadol,Udaipur,Udaipur,Rajasthan,Sagpura,fuzzy,24.380545174421623,73.44557132179155
p0337,Goonj,Badliya,Talwara,Banswara,Banswara,Rajasthan,Tatiya,exact-block,23.617830637546763,74.36314522164746
p0338,Goonj,Rojiya,Talwara,Banswara,Banswara,Rajasthan,Roonjiya,exact,23.538895058872367,74.73487158333775
p0339,Goonj,Hira Beeldi,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.247022525363956,74.30662948478538
p0340,Goonj,Osara & Jaspura,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.2468527447885,74.30453530737279
p0341,Goonj,Wadi,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,,district-centroid,23.902472534225094,74.68355877880224
p0342,Goonj,Kunwadaiya,Ghari,Banswara,Banswara,Rajasthan,Kunwaliya,fuzzy,23.541659328390114,74.04674684488509
p0343,Goonj,( Medla fala ) Jogdimaal,Kushalgarh,Banswara,Banswara,Rajasthan,,block-centroid,23.19033849480839,74.524045468426
p0344,Goonj,Borpada,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.477550765506,74.52509316994167
p0345,Goonj,Jhamri,Sajjangarh,Banswara,Banswara,Rajasthan,Jhamri,exact,23.296725871720437,74.36639088264728
p0346,Goonj,Chor Parnala,Sajjangarh,Banswara,Banswara,Rajasthan,Chor-Parnala,exact,23.272974519321956,74.37864051975026
p0347,Goonj,Vidiya dev,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.194565660500874,74.29512478311341
p0348,Goonj,Dhadki,Sajjangarh,Banswara,Banswara,Rajasthan,Dharki,fuzzy,23.310223732663616,74.37746143061246
p0349,Goonj,Bednpada,Jhadol,Udaipur,Udaipur,Rajasthan,Beranpara,fuzzy,24.238862735841078,73.52784979829298
p0350,Goonj,Pargiyapada,Jhadol,Udaipur,Udaipur,Rajasthan,,block-centroid,24.410478236249787,73.43461233743892
p0351,Goonj,Jhatpura,Jhadol,Udaipur,Udaipur,Rajasthan,,block-centroid,24.42870090704149,73.41513237164618
p0352,Goonj,Ambapura,Banswara,Banswara,Banswara,Rajasthan, ,exact,23.438288222810424,74.52696561945108
p0353,Goonj,Fatehpura,Banswara,Banswara,Banswara,Rajasthan,Fatehpura,exact,23.44892402871628,74.53353618464214
p0354,Goonj,Maskachhota,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.222916092460167,74.32557665817082
p0355,Goonj,Maskabada,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.21022819502588,74.30299367489678
p0356,Goonj,Borpikhada,Ghatol,Banswara,Banswara,Rajasthan,,block-centroid,23.777613589612226,74.42463881739542
p0357,Goonj,Biharipura,Sajjangarh,Banswara,Banswara,Rajasthan,Biharipura,exact,23.234087942462583,74.43431821981748
p0358,Goonj,Bakaner,Sajjangarh,Banswara,Banswara,Rajasthan,Bakaner,exact-block,23.243099745970927,74.39974023726958
p0359,Goonj,Prathvipura,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan, ,fuzzy,23.67618523110515,74.63916873806485
p0360,Goonj,Morvaniya,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,Morwaniya,fuzzy,23.768764589991417,74.58456991169533
p0361,Goonj,Damjhara,Anadpuri,Banswara,Banswara,Rajasthan,Dam Jhara,fuzzy,23.414229058713303,74.05425005141807
p0362,Goonj,Tamtiya,Anadpuri,Banswara,Banswara,Rajasthan,Tamtiya,exact-block,23.3977563396408,74.06276837770508
p0363,Goonj,Tandi badi & Tandi Chhoti,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.213482856170792,74.2879444819488
p0364,Goonj,Vagda,Jhadol,Udaipur,Udaipur,Rajasthan,Bagda,exact,24.85810999131467,73.54424337996917
p0365,Goonj,Borkhabr,Banswara,Banswara,Banswara,Rajasthan,Bor Khabar,fuzzy,23.38472384467599,74.46257947895778
p0366,Goonj,Loarda,Garhi,Banswara,Banswara,Rajasthan,Lorda,fuzzy,23.606764180715995,74.23828733194878
p0367,Goonj,Saketa,Garhi,Banswara,Banswara,Rajasthan,,block-centroid,23.619962869213836,74.20536276201342
p0368,Goonj,Purana Tanda,Garhi,Banswara,Banswara,Rajasthan,,block-centroid,23.61978142343209,74.2130436186781
p0369,Goonj,Mahadev Fala ( Danta ),Pipalkhunt,Banswara,Banswara,Rajasthan,,district-centroid,23.53476210226268,74.37694789566035
p0370,Goonj,Chaanimahudi,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.42073070436468,74.49771822474568
p0371,Goonj,Khediya,Sajjangarh,Banswara,Banswara,Rajasthan,Kheriya,fuzzy,23.247544049143126,74.34888533042424
p0372,Goonj,Dabrapada,Arthuna,Banswara,Banswara,Rajasthan,,block-centroid,23.468136836700886,74.13132257246544
p0373,Goonj,Kunwaliya,Arthuna,Banswara,Banswara,Rajasthan,Kunwaliya,exact,23.541659328390114,74.04674684488509
p0374,Goonj,Senala,Arthuna,Banswara,Banswara,Rajasthan,,block-centroid,23.487222995721112,74.14703760785731
p0375,Goonj,Ranagi,Banswara,Banswara,Banswara,Rajasthan,Rangi,exact-block,23.337491329725122,74.43973824593405
p0376,Goonj,Kheda vadalipada,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.47061208482789,74.53883145969033
p0377,Goonj,Annpura,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.439043899272612,74.467079428113
p0378,Goonj,Virpur,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.463397748256895,74.49869338282429
p0379,Goonj,Sajjanpura,Garhi,Banswara,Banswara,Rajasthan,,block-centroid,23.643353058903294,74.21069986060799
p0380,Goonj,Lalupada,Banswara,Banswara,Banswara,Rajasthan,Laloopara,fuzzy,23.483017591404177,74.56879908314728
p0381,Goonj,Timarupada,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.448773750464166,74.486261699963
p0382,Goonj,Boriya,Banswara,Banswara,Banswara,Rajasthan,Boriya,exact-block,23.459552038627155,74.57185647688559
p0383,Goonj,Ruparel,Banswara,Banswara,Banswara,Rajasthan,Rooparel,fuzzy,23.39047389985667,74.53116196339703
p0384,Goonj,Vadalipada manji,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.474337336369427,74.4887708368208
p0385,Goonj,Saaga,Banswara,Banswara,Banswara,Rajasthan,Sanga,fuzzy,23.444858821452808,74.42215481549245
p0386,Goonj,Bhura kooaa,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.464755034823995,74.48300164615131
p0387,Goonj,Ghoti ki dodi,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.208885345215432,74.32858128317532
p0388,Goonj,Bhuriya Holi,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,Bhooriya Holi,fuzzy,23.67605069310094,74.721474125197
p0389,Goonj,Bori,Pipalkhunt,Pratapgarh,Pratapgarh,Rajasthan,Bori,exact-block,23.734037962425052,74.5684285797415
p0390,Goonj,Koondaa,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.183381776198992,74.3062593473561
p0391,Goonj,Chittoda khalsa,Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.253725153719092,74.30903021266982
p0392,Goonj,Kalyanpura,Banswara,Banswara,Banswara,Rajasthan,Kalyanpura,exact,23.464455412855283,74.49892159695726
p0393,Goonj,Kharavali,Banswara,Banswara,Banswara,Rajasthan,Kharwali,fuzzy,23.474162433474795,74.49213722905263
p0394,Goonj,Devagad,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.45660975503443,74.46484877940449
